v,t,y,x
1,347220853,-74.254,40.926
1,347220553,-74.254,40.926
1,347220553,-74.256,40.926
1,347220252,-74.256,40.926
1,347220252,-74.254,40.926
1,347219952,-74.254,40.926
1,347219952,-74.256,40.926
1,347219952,-74.256,40.924
1,347219952,-74.254,40.924
1,347220252,-74.254,40.924
1,347220252,-74.256,40.924
1,347220252,-74.256,40.922
1,347219952,-74.256,40.922
1,347219952,-74.256,40.92
1,347220252,-74.256,40.92
1,347220252,-74.254,40.92
1,347219952,-74.254,40.92
1,347219952,-74.254,40.922
1,347220252,-74.254,40.922
1,347220252,-74.252,40.922
1,347219952,-74.252,40.922
1,347219952,-74.252,40.92
1,347220252,-74.252,40.92
1,347220252,-74.25,40.92
1,347219952,-74.25,40.92
1,347219952,-74.25,40.922
1,347220252,-74.25,40.922
1,347220252,-74.25,40.924
1,347220252,-74.25,40.926
1,347220252,-74.252,40.926
1,347220252,-74.252,40.924
1,347219952,-74.252,40.924
1,347219952,-74.252,40.926
1,347219952,-74.25,40.926
1,347219952,-74.25,40.924
1,347219652,-74.25,40.924
1,347219652,-74.25,40.926
1,347219652,-74.252,40.926
1,347219652,-74.252,40.924
1,347219351,-74.252,40.924
1,347219351,-74.252,40.926
1,347219351,-74.25,40.926
1,347219351,-74.25,40.924
1,347219351,-74.25,40.922
1,347219652,-74.25,40.922
1,347219652,-74.25,40.92
1,347219351,-74.25,40.92
1,347219351,-74.252,40.92
1,347219652,-74.252,40.92
1,347219652,-74.252,40.922
1,347219351,-74.252,40.922
1,347219351,-74.254,40.922
1,347219652,-74.254,40.922
1,347219652,-74.254,40.92
1,347219351,-74.254,40.92
1,347219351,-74.256,40.92
1,347219652,-74.256,40.92
1,347219652,-74.256,40.922
1,347219351,-74.256,40.922
1,347219351,-74.256,40.924
1,347219351,-74.254,40.924
1,347219652,-74.254,40.924
1,347219652,-74.256,40.924
1,347219652,-74.256,40.926
1,347219652,-74.254,40.926
1,347219351,-74.254,40.926
1,347219351,-74.256,40.926
1,347219351,-74.258,40.926
1,347219351,-74.258,40.924
1,347219351,-74.26,40.924
1,347219351,-74.26,40.926
1,347219652,-74.26,40.926
1,347219652,-74.26,40.924
1,347219652,-74.258,40.924
1,347219652,-74.258,40.926
1,347219952,-74.258,40.926
1,347219952,-74.26,40.926
1,347220252,-74.26,40.926
1,347220252,-74.258,40.926
1,347220252,-74.258,40.924
1,347220252,-74.26,40.924
1,347219952,-74.26,40.924
1,347219952,-74.258,40.924
1,347219952,-74.258,40.922
1,347219952,-74.26,40.922
1,347220252,-74.26,40.922
1,347220252,-74.258,40.922
1,347220252,-74.258,40.92
1,347220252,-74.26,40.92
1,347219952,-74.26,40.92
1,347219952,-74.258,40.92
1,347219652,-74.258,40.92
1,347219351,-74.258,40.92
1,347219351,-74.258,40.922
1,347219652,-74.258,40.922
1,347219652,-74.26,40.922
1,347219351,-74.26,40.922
1,347219351,-74.26,40.92
1,347219652,-74.26,40.92
1,347219051,-74.26,40.922
1,347218751,-74.26,40.922
1,347218751,-74.26,40.92
1,347219051,-74.26,40.92
1,347219051,-74.258,40.92
1,347218751,-74.258,40.92
1,347218751,-74.258,40.922
1,347219051,-74.258,40.922
1,347219051,-74.258,40.924
1,347219051,-74.258,40.926
1,347219051,-74.26,40.926
1,347219051,-74.26,40.924
1,347218751,-74.26,40.924
1,347218751,-74.26,40.926
1,347218751,-74.258,40.926
1,347218751,-74.258,40.924
1,347218450,-74.258,40.924
1,347218450,-74.258,40.926
1,347218450,-74.26,40.926
1,347218450,-74.26,40.924
1,347218150,-74.26,40.924
1,347218150,-74.26,40.926
1,347218150,-74.258,40.926
1,347218150,-74.258,40.924
1,347218150,-74.258,40.922
1,347218450,-74.258,40.922
1,347218450,-74.258,40.92
1,347218150,-74.258,40.92
1,347218150,-74.26,40.92
1,347218450,-74.26,40.92
1,347218450,-74.26,40.922
1,347218150,-74.26,40.922
1,347217850,-74.26,40.926
1,347217850,-74.26,40.924
1,347217850,-74.258,40.924
1,347217850,-74.258,40.926
1,347217550,-74.258,40.926
1,347217550,-74.258,40.924
1,347217550,-74.26,40.922
1,347217550,-74.258,40.922
1,347217550,-74.258,40.92
1,347217850,-74.258,40.92
1,347217850,-74.258,40.922
1,347217850,-74.26,40.922
1,347217850,-74.26,40.92
1,347217850,-74.26,40.918
1,347217850,-74.26,40.916
1,347217850,-74.258,40.916
1,347217850,-74.258,40.918
1,347217550,-74.258,40.918
1,347217550,-74.258,40.916
1,347217550,-74.26,40.916
1,347217550,-74.26,40.918
1,347217550,-74.26,40.912
1,347217550,-74.26,40.914
1,347217550,-74.258,40.914
1,347217550,-74.258,40.912
1,347217850,-74.258,40.912
1,347217850,-74.258,40.914
1,347217850,-74.26,40.914
1,347217850,-74.26,40.912
1,347218450,-74.26,40.918
1,347218150,-74.26,40.918
1,347218150,-74.26,40.916
1,347218450,-74.26,40.916
1,347218450,-74.258,40.916
1,347218150,-74.258,40.916
1,347218150,-74.258,40.918
1,347218450,-74.258,40.918
1,347218751,-74.258,40.918
1,347218751,-74.26,40.918
1,347219051,-74.26,40.918
1,347219051,-74.258,40.918
1,347219051,-74.258,40.916
1,347219051,-74.26,40.916
1,347218751,-74.26,40.916
1,347218751,-74.258,40.916
1,347218751,-74.258,40.914
1,347218751,-74.26,40.914
1,347219051,-74.26,40.914
1,347219051,-74.258,40.914
1,347219051,-74.258,40.912
1,347219051,-74.26,40.912
1,347218751,-74.26,40.912
1,347218751,-74.258,40.912
1,347218450,-74.258,40.912
1,347218450,-74.258,40.914
1,347218450,-74.26,40.914
1,347218450,-74.26,40.912
1,347218150,-74.26,40.912
1,347218150,-74.26,40.914
1,347218150,-74.258,40.914
1,347218150,-74.258,40.912
1,347218150,-74.256,40.912
1,347218150,-74.256,40.914
1,347218150,-74.254,40.914
1,347218150,-74.254,40.912
1,347218450,-74.254,40.912
1,347218450,-74.254,40.914
1,347218450,-74.256,40.914
1,347218450,-74.256,40.912
1,347218751,-74.256,40.912
1,347218751,-74.254,40.912
1,347219051,-74.254,40.912
1,347219051,-74.256,40.912
1,347219051,-74.256,40.914
1,347219051,-74.254,40.914
1,347218751,-74.254,40.914
1,347218751,-74.256,40.914
1,347218751,-74.256,40.916
1,347218751,-74.254,40.916
1,347219051,-74.254,40.916
1,347219051,-74.256,40.916
1,347219051,-74.256,40.918
1,347219051,-74.254,40.918
1,347218751,-74.254,40.918
1,347218751,-74.256,40.918
1,347218450,-74.256,40.918
1,347218150,-74.256,40.918
1,347218150,-74.256,40.916
1,347218450,-74.256,40.916
1,347218450,-74.254,40.916
1,347218150,-74.254,40.916
1,347218150,-74.254,40.918
1,347218450,-74.254,40.918
1,347218450,-74.252,40.918
1,347218150,-74.252,40.918
1,347218150,-74.252,40.916
1,347218450,-74.25,40.916
1,347218150,-74.25,40.916
1,347218450,-74.25,40.918
1,347218751,-74.25,40.918
1,347218751,-74.252,40.918
1,347219051,-74.252,40.918
1,347219051,-74.25,40.918
1,347219051,-74.25,40.916
1,347219051,-74.252,40.916
1,347218751,-74.252,40.916
1,347218751,-74.25,40.916
1,347218751,-74.25,40.914
1,347218751,-74.252,40.914
1,347219051,-74.252,40.914
1,347219051,-74.25,40.914
1,347219051,-74.25,40.912
1,347219051,-74.252,40.912
1,347218751,-74.252,40.912
1,347218751,-74.25,40.912
1,347218450,-74.25,40.912
1,347218450,-74.25,40.914
1,347218450,-74.252,40.914
1,347218450,-74.252,40.912
1,347218150,-74.252,40.912
1,347218150,-74.252,40.914
1,347218150,-74.25,40.914
1,347218150,-74.25,40.912
1,347217850,-74.25,40.912
1,347217550,-74.25,40.912
1,347217550,-74.25,40.914
1,347217850,-74.25,40.914
1,347217850,-74.252,40.914
1,347217550,-74.252,40.914
1,347217550,-74.252,40.912
1,347217850,-74.252,40.912
1,347217850,-74.254,40.912
1,347217850,-74.254,40.914
1,347217550,-74.256,40.912
1,347217550,-74.256,40.914
1,347217550,-74.254,40.914
1,347217550,-74.254,40.912
1,347217550,-74.254,40.918
1,347217550,-74.254,40.916
1,347217550,-74.256,40.916
1,347217550,-74.256,40.918
1,347217850,-74.256,40.918
1,347217850,-74.256,40.916
1,347217850,-74.254,40.916
1,347217850,-74.254,40.918
1,347217850,-74.252,40.918
1,347217550,-74.252,40.918
1,347217550,-74.252,40.916
1,347217850,-74.252,40.916
1,347217850,-74.25,40.916
1,347217550,-74.25,40.916
1,347217850,-74.25,40.918
1,347217850,-74.25,40.92
1,347217550,-74.25,40.92
1,347217550,-74.25,40.922
1,347217850,-74.25,40.922
1,347217850,-74.252,40.922
1,347217550,-74.252,40.922
1,347217550,-74.252,40.92
1,347217850,-74.252,40.92
1,347217850,-74.254,40.92
1,347217850,-74.254,40.922
1,347217850,-74.256,40.922
1,347217850,-74.256,40.92
1,347217550,-74.256,40.92
1,347217550,-74.254,40.922
1,347217550,-74.254,40.926
1,347217550,-74.256,40.924
1,347217550,-74.256,40.926
1,347217850,-74.256,40.926
1,347217850,-74.254,40.924
1,347217850,-74.254,40.926
1,347217850,-74.252,40.926
1,347217550,-74.252,40.926
1,347217550,-74.252,40.924
1,347217850,-74.252,40.924
1,347217850,-74.25,40.924
1,347217550,-74.25,40.926
1,347217850,-74.25,40.926
1,347218150,-74.25,40.926
1,347218150,-74.252,40.926
1,347218450,-74.25,40.926
1,347218450,-74.25,40.924
1,347218150,-74.252,40.924
1,347218450,-74.25,40.922
1,347218450,-74.25,40.92
1,347218150,-74.252,40.92
1,347218450,-74.252,40.92
1,347218450,-74.252,40.922
1,347218150,-74.252,40.922
1,347218150,-74.254,40.922
1,347218450,-74.254,40.922
1,347218450,-74.254,40.92
1,347218150,-74.254,40.92
1,347218150,-74.256,40.92
1,347218450,-74.256,40.92
1,347218450,-74.256,40.922
1,347218150,-74.256,40.922
1,347218150,-74.256,40.924
1,347218150,-74.256,40.926
1,347218150,-74.254,40.926
1,347218150,-74.254,40.924
1,347218450,-74.254,40.924
1,347218450,-74.254,40.926
1,347218450,-74.256,40.926
1,347218450,-74.256,40.924
1,347218751,-74.256,40.924
1,347218751,-74.256,40.926
1,347218751,-74.254,40.926
1,347218751,-74.254,40.924
1,347219051,-74.254,40.924
1,347219051,-74.254,40.926
1,347219051,-74.256,40.926
1,347219051,-74.256,40.924
1,347219051,-74.256,40.922
1,347218751,-74.256,40.922
1,347218751,-74.256,40.92
1,347219051,-74.256,40.92
1,347219051,-74.254,40.92
1,347218751,-74.254,40.92
1,347218751,-74.254,40.922
1,347219051,-74.254,40.922
1,347219051,-74.252,40.922
1,347218751,-74.252,40.922
1,347218751,-74.252,40.92
1,347219051,-74.252,40.92
1,347219051,-74.25,40.92
1,347218751,-74.25,40.92
1,347218751,-74.25,40.922
1,347219051,-74.25,40.922
1,347219051,-74.25,40.924
1,347219051,-74.252,40.924
1,347218751,-74.252,40.924
1,347218751,-74.25,40.924
1,347218751,-74.25,40.926
1,347218751,-74.252,40.926
1,347219051,-74.252,40.926
1,347219051,-74.25,40.926
1,347219051,-74.248,40.926
1,347218751,-74.246,40.926
1,347218751,-74.248,40.926
1,347218751,-74.248,40.924
1,347218751,-74.246,40.924
1,347219051,-74.246,40.924
1,347219051,-74.248,40.924
1,347219051,-74.248,40.922
1,347218751,-74.248,40.922
1,347218751,-74.248,40.92
1,347219051,-74.248,40.92
1,347219051,-74.246,40.92
1,347218751,-74.246,40.92
1,347218751,-74.246,40.922
1,347219051,-74.244,40.922
1,347218751,-74.244,40.92
1,347219051,-74.244,40.92
1,347219051,-74.242,40.92
1,347218751,-74.242,40.92
1,347219051,-74.242,40.922
1,347219051,-74.242,40.924
1,347219051,-74.242,40.926
1,347219051,-74.244,40.926
1,347219051,-74.244,40.924
1,347218751,-74.244,40.924
1,347218751,-74.244,40.926
1,347218751,-74.242,40.926
1,347218751,-74.242,40.924
1,347218450,-74.242,40.924
1,347218450,-74.244,40.926
1,347218450,-74.244,40.924
1,347218150,-74.242,40.926
1,347218150,-74.242,40.922
1,347218450,-74.242,40.922
1,347218150,-74.242,40.92
1,347218450,-74.244,40.92
1,347218450,-74.244,40.922
1,347218450,-74.246,40.92
1,347218150,-74.246,40.92
1,347218150,-74.248,40.92
1,347218450,-74.248,40.92
1,347218150,-74.248,40.922
1,347218150,-74.248,40.924
1,347218150,-74.246,40.924
1,347218450,-74.246,40.924
1,347218450,-74.248,40.924
1,347218450,-74.248,40.926
1,347218450,-74.246,40.926
1,347218150,-74.246,40.926
1,347217850,-74.248,40.926
1,347217550,-74.248,40.926
1,347217550,-74.248,40.924
1,347217850,-74.248,40.924
1,347217850,-74.246,40.924
1,347217550,-74.246,40.924
1,347217550,-74.246,40.926
1,347217850,-74.246,40.926
1,347217850,-74.244,40.926
1,347217850,-74.244,40.924
1,347217850,-74.242,40.924
1,347217850,-74.242,40.926
1,347217550,-74.244,40.924
1,347217550,-74.244,40.926
1,347217550,-74.244,40.92
1,347217550,-74.244,40.922
1,347217550,-74.242,40.92
1,347217850,-74.242,40.92
1,347217850,-74.244,40.922
1,347217850,-74.244,40.92
1,347217550,-74.246,40.92
1,347217550,-74.246,40.922
1,347217850,-74.248,40.922
1,347217550,-74.248,40.922
1,347217550,-74.248,40.92
1,347217850,-74.248,40.92
1,347217850,-74.248,40.918
1,347217550,-74.248,40.918
1,347217550,-74.248,40.916
1,347217850,-74.248,40.916
1,347217550,-74.246,40.918
1,347217850,-74.244,40.918
1,347217850,-74.244,40.916
1,347217850,-74.242,40.918
1,347217550,-74.244,40.916
1,347217550,-74.244,40.912
1,347217550,-74.242,40.914
1,347217550,-74.242,40.912
1,347217850,-74.242,40.914
1,347217850,-74.244,40.914
1,347217850,-74.244,40.912
1,347217550,-74.246,40.912
1,347217850,-74.248,40.914
1,347217550,-74.248,40.914
1,347217550,-74.248,40.912
1,347217850,-74.248,40.912
1,347218150,-74.248,40.914
1,347218150,-74.246,40.914
1,347218150,-74.246,40.912
1,347218450,-74.246,40.912
1,347218450,-74.246,40.914
1,347218450,-74.248,40.914
1,347218450,-74.248,40.912
1,347218751,-74.248,40.912
1,347218751,-74.246,40.912
1,347219051,-74.246,40.912
1,347219051,-74.248,40.912
1,347219051,-74.248,40.914
1,347219051,-74.246,40.914
1,347218751,-74.246,40.914
1,347218751,-74.248,40.914
1,347218751,-74.248,40.916
1,347218751,-74.246,40.916
1,347219051,-74.246,40.916
1,347219051,-74.248,40.916
1,347219051,-74.248,40.918
1,347219051,-74.246,40.918
1,347218751,-74.246,40.918
1,347218751,-74.248,40.918
1,347218450,-74.248,40.918
1,347218150,-74.248,40.918
1,347218450,-74.248,40.916
1,347218150,-74.246,40.916
1,347218150,-74.246,40.918
1,347218450,-74.246,40.918
1,347218450,-74.244,40.918
1,347218150,-74.244,40.918
1,347218450,-74.244,40.916
1,347218150,-74.242,40.918
1,347218450,-74.242,40.918
1,347218751,-74.242,40.918
1,347218751,-74.244,40.918
1,347219051,-74.244,40.918
1,347219051,-74.242,40.918
1,347219051,-74.242,40.916
1,347219051,-74.244,40.916
1,347218751,-74.244,40.916
1,347218751,-74.242,40.916
1,347218751,-74.242,40.914
1,347218751,-74.244,40.914
1,347219051,-74.244,40.914
1,347219051,-74.242,40.914
1,347219051,-74.242,40.912
1,347219051,-74.244,40.912
1,347218751,-74.242,40.912
1,347218450,-74.242,40.912
1,347218450,-74.244,40.914
1,347218450,-74.244,40.912
1,347218150,-74.242,40.914
1,347218150,-74.242,40.912
1,347218150,-74.24,40.912
1,347218150,-74.24,40.914
1,347218150,-74.238,40.914
1,347218150,-74.238,40.912
1,347218450,-74.238,40.912
1,347218450,-74.238,40.914
1,347218450,-74.24,40.914
1,347218450,-74.24,40.912
1,347218751,-74.24,40.912
1,347218751,-74.238,40.912
1,347219051,-74.238,40.912
1,347219051,-74.24,40.912
1,347219051,-74.24,40.914
1,347219051,-74.238,40.914
1,347218751,-74.238,40.914
1,347218751,-74.24,40.914
1,347218751,-74.24,40.916
1,347218751,-74.238,40.916
1,347219051,-74.238,40.916
1,347219051,-74.24,40.916
1,347219051,-74.24,40.918
1,347219051,-74.238,40.918
1,347218751,-74.238,40.918
1,347218751,-74.24,40.918
1,347218450,-74.24,40.918
1,347218150,-74.24,40.918
1,347218450,-74.24,40.916
1,347218450,-74.238,40.916
1,347218150,-74.238,40.916
1,347218150,-74.238,40.918
1,347218450,-74.238,40.918
1,347218450,-74.236,40.918
1,347218150,-74.236,40.918
1,347218751,-74.236,40.918
1,347218751,-74.236,40.916
1,347218751,-74.236,40.914
1,347219051,-74.236,40.914
1,347218751,-74.236,40.912
1,347218450,-74.236,40.914
1,347218450,-74.236,40.912
1,347218150,-74.236,40.912
1,347217850,-74.238,40.912
1,347217850,-74.238,40.914
1,347217850,-74.24,40.914
1,347217850,-74.24,40.912
1,347217550,-74.24,40.916
1,347217850,-74.24,40.918
1,347217850,-74.24,40.916
1,347217850,-74.238,40.916
1,347217850,-74.238,40.918
1,347217850,-74.238,40.92
1,347217850,-74.238,40.922
1,347217850,-74.24,40.922
1,347217850,-74.24,40.92
1,347217550,-74.24,40.922
1,347217550,-74.24,40.924
1,347217850,-74.24,40.926
1,347217850,-74.24,40.924
1,347217850,-74.238,40.924
1,347217850,-74.238,40.926
1,347218150,-74.236,40.926
1,347218450,-74.236,40.926
1,347218450,-74.236,40.924
1,347218450,-74.236,40.92
1,347218450,-74.236,40.922
1,347218150,-74.238,40.922
1,347218450,-74.238,40.922
1,347218450,-74.238,40.92
1,347218150,-74.238,40.92
1,347218150,-74.24,40.92
1,347218450,-74.24,40.92
1,347218450,-74.24,40.922
1,347218150,-74.24,40.924
1,347218150,-74.24,40.926
1,347218150,-74.238,40.926
1,347218150,-74.238,40.924
1,347218450,-74.238,40.924
1,347218450,-74.238,40.926
1,347218450,-74.24,40.926
1,347218450,-74.24,40.924
1,347218751,-74.24,40.924
1,347218751,-74.24,40.926
1,347218751,-74.238,40.926
1,347218751,-74.238,40.924
1,347219051,-74.238,40.924
1,347219051,-74.238,40.926
1,347219051,-74.24,40.926
1,347219051,-74.24,40.924
1,347219051,-74.24,40.922
1,347218751,-74.24,40.922
1,347218751,-74.24,40.92
1,347219051,-74.24,40.92
1,347219051,-74.238,40.92
1,347218751,-74.238,40.92
1,347218751,-74.238,40.922
1,347219051,-74.238,40.922
1,347218751,-74.236,40.922
1,347218751,-74.236,40.92
1,347219051,-74.236,40.924
1,347218751,-74.236,40.924
1,347218751,-74.236,40.926
1,347219051,-74.236,40.926
1,347219351,-74.236,40.924
1,347219351,-74.236,40.926
1,347219652,-74.236,40.926
1,347219652,-74.236,40.924
1,347219952,-74.236,40.926
1,347220252,-74.236,40.926
1,347220252,-74.236,40.924
1,347219952,-74.236,40.924
1,347219952,-74.236,40.922
1,347220252,-74.236,40.922
1,347220252,-74.236,40.92
1,347219952,-74.236,40.92
1,347219351,-74.236,40.922
1,347219351,-74.236,40.92
1,347219652,-74.236,40.92
1,347219652,-74.238,40.92
1,347219652,-74.238,40.922
1,347219652,-74.24,40.922
1,347219351,-74.24,40.922
1,347219351,-74.24,40.92
1,347219652,-74.24,40.92
1,347219952,-74.24,40.92
1,347219952,-74.238,40.92
1,347220252,-74.238,40.92
1,347220252,-74.24,40.92
1,347220252,-74.24,40.922
1,347220252,-74.238,40.922
1,347219952,-74.238,40.922
1,347219952,-74.24,40.922
1,347219952,-74.24,40.924
1,347219952,-74.238,40.924
1,347220252,-74.238,40.924
1,347220252,-74.24,40.924
1,347220252,-74.24,40.926
1,347220252,-74.238,40.926
1,347219952,-74.238,40.926
1,347219952,-74.24,40.926
1,347219652,-74.238,40.924
1,347219652,-74.238,40.926
1,347219351,-74.238,40.924
1,347219351,-74.24,40.924
1,347219351,-74.24,40.926
1,347219351,-74.242,40.926
1,347219351,-74.244,40.926
1,347219652,-74.244,40.926
1,347219652,-74.242,40.926
1,347219652,-74.242,40.924
1,347219652,-74.244,40.924
1,347219351,-74.244,40.924
1,347219351,-74.242,40.924
1,347219351,-74.242,40.922
1,347219652,-74.242,40.922
1,347219652,-74.242,40.92
1,347219351,-74.242,40.92
1,347219351,-74.244,40.92
1,347219652,-74.244,40.92
1,347219652,-74.244,40.922
1,347219351,-74.244,40.922
1,347219351,-74.246,40.922
1,347219652,-74.246,40.922
1,347219652,-74.246,40.92
1,347219351,-74.246,40.92
1,347219351,-74.248,40.92
1,347219652,-74.248,40.92
1,347219652,-74.248,40.922
1,347219351,-74.248,40.922
1,347219351,-74.248,40.924
1,347219351,-74.248,40.926
1,347219351,-74.246,40.926
1,347219351,-74.246,40.924
1,347219652,-74.246,40.924
1,347219652,-74.246,40.926
1,347219652,-74.248,40.926
1,347219652,-74.248,40.924
1,347219952,-74.248,40.924
1,347219952,-74.248,40.926
1,347219952,-74.246,40.926
1,347219952,-74.246,40.924
1,347220252,-74.246,40.924
1,347220252,-74.246,40.926
1,347220252,-74.248,40.926
1,347220252,-74.248,40.924
1,347220252,-74.248,40.922
1,347219952,-74.248,40.922
1,347220252,-74.248,40.92
1,347220252,-74.246,40.92
1,347219952,-74.246,40.92
1,347219952,-74.246,40.922
1,347220252,-74.246,40.922
1,347220252,-74.244,40.922
1,347219952,-74.244,40.922
1,347219952,-74.244,40.92
1,347220252,-74.244,40.92
1,347220252,-74.242,40.92
1,347219952,-74.242,40.92
1,347219952,-74.242,40.922
1,347220252,-74.242,40.922
1,347220252,-74.242,40.924
1,347220252,-74.244,40.924
1,347219952,-74.244,40.924
1,347219952,-74.242,40.924
1,347219952,-74.242,40.926
1,347219952,-74.244,40.926
1,347220252,-74.244,40.926
1,347220252,-74.242,40.926
1,347220553,-74.242,40.926
1,347220553,-74.244,40.926
1,347220853,-74.244,40.926
1,347220853,-74.242,40.926
1,347220853,-74.242,40.924
1,347220853,-74.244,40.924
1,347220553,-74.244,40.924
1,347220553,-74.242,40.924
1,347220553,-74.242,40.922
1,347220853,-74.242,40.922
1,347220853,-74.242,40.92
1,347220553,-74.242,40.92
1,347220553,-74.244,40.92
1,347220853,-74.244,40.92
1,347220853,-74.244,40.922
1,347220553,-74.244,40.922
1,347220553,-74.246,40.922
1,347220853,-74.246,40.922
1,347220853,-74.246,40.92
1,347220553,-74.246,40.92
1,347220553,-74.248,40.92
1,347220853,-74.248,40.92
1,347220853,-74.248,40.922
1,347220553,-74.248,40.922
1,347220553,-74.248,40.924
1,347220553,-74.248,40.926
1,347220553,-74.246,40.926
1,347220553,-74.246,40.924
1,347220853,-74.246,40.924
1,347220853,-74.246,40.926
1,347220853,-74.248,40.926
1,347220853,-74.248,40.924
1,347221153,-74.248,40.924
1,347221153,-74.248,40.926
1,347221153,-74.246,40.926
1,347221153,-74.246,40.924
1,347221453,-74.246,40.924
1,347221453,-74.246,40.926
1,347221453,-74.248,40.926
1,347221453,-74.248,40.924
1,347221453,-74.248,40.922
1,347221153,-74.248,40.922
1,347221153,-74.248,40.92
1,347221453,-74.248,40.92
